year,plot,block,quad,species,rel.cov,lat.name
2020,F2,3,3,moss,0.011695906,Mixed moss
2020,F2,3,4,moss,0.122222222,Mixed moss
2020,F2,3,5,moss,0.028169014,Mixed moss
2020,F5,3,2,moss,0.0375,Mixed moss
2020,CT,4,1,moss,0.164179104,Mixed moss
2020,CT,4,2,moss,0.042780749,Mixed moss
2020,CT,4,3,moss,0.025477707,Mixed moss
2020,CT,4,4,moss,0.027522936,Mixed moss
2020,CT,4,5,moss,0.248062016,Mixed moss
2008,CT,1,1,Ped lap,0.00943,Pedicularis lapponica
2008,CT,1,2,Ped lap,0.00952,Pedicularis lapponica
2008,CT,1,3,Ped lap,0.0087,Pedicularis lapponica
2008,CT,1,4,Ped lap,0.00813,Pedicularis lapponica
2008,F2,1,1,Ped lap,0.01717,Pedicularis lapponica
2008,F2,1,2,Ped lap,0.0354,Pedicularis lapponica
2008,F5,1,1,Ped lap,0.01111,Pedicularis lapponica
2008,F5,1,2,Ped lap,0.04902,Pedicularis lapponica
2008,F5,1,3,Ped lap,0.01075,Pedicularis lapponica
2008,F5,1,4,Ped lap,0.01053,Pedicularis lapponica
2008,F10,1,1,Ped lap,0.01,Pedicularis lapponica
2008,CT,2,3,Ped lap,0.01242,Pedicularis lapponica
2008,F2,2,1,Ped lap,0.00952,Pedicularis lapponica
2008,F2,2,2,Ped lap,0.01869,Pedicularis lapponica
2008,F2,2,3,Ped lap,0.00498,Pedicularis lapponica
2008,F2,2,4,Ped lap,0.0049,Pedicularis lapponica
2008,F2,3,1,Ped lap,0.03704,Pedicularis lapponica
2008,F2,3,2,Ped lap,0.02727,Pedicularis lapponica
2008,F2,3,3,Ped lap,0.0098,Pedicularis lapponica
2008,F2,3,4,Ped lap,0.00966,Pedicularis lapponica
2008,F5,3,2,Ped lap,0.00957,Pedicularis lapponica
2008,F5,3,4,Ped lap,0.0367,Pedicularis lapponica
2008,F10,3,2,Ped lap,0.0198,Pedicularis lapponica
2008,F10,3,3,Ped lap,0.00943,Pedicularis lapponica
2008,F10,3,4,Ped lap,0.00952,Pedicularis lapponica
2010,CT,1,1,Ped lap,0.005,Pedicularis lapponica
2010,CT,1,2,Ped lap,0.01,Pedicularis lapponica
2010,CT,1,3,Ped lap,0.004,Pedicularis lapponica
2010,CT,1,4,Ped lap,0.019,Pedicularis lapponica
2010,CT,1,5,Ped lap,0.004,Pedicularis lapponica
2010,CT,1,6,Ped lap,0.005,Pedicularis lapponica
2010,CT,1,7,Ped lap,0.005,Pedicularis lapponica
2010,CT,1,8,Ped lap,0.018,Pedicularis lapponica
2010,F5,1,2,Ped lap,0.021,Pedicularis lapponica
2010,F5,1,6,Ped lap,0.009,Pedicularis lapponica
2010,F10,1,2,Ped lap,0.005,Pedicularis lapponica
2010,F10,1,3,Ped lap,0.005,Pedicularis lapponica
2010,F10,1,5,Ped lap,0.005,Pedicularis lapponica
2010,F10,1,8,Ped lap,0.005,Pedicularis lapponica
2010,F5,2,2,Ped lap,0.006,Pedicularis lapponica
2010,F5,2,3,Ped lap,0.005,Pedicularis lapponica
2010,F5,2,4,Ped lap,0.009,Pedicularis lapponica
2010,F5,2,7,Ped lap,0.007,Pedicularis lapponica
2010,F5,2,8,Ped lap,0.01,Pedicularis lapponica
2010,CT,3,1,Ped lap,0.009,Pedicularis lapponica
2010,CT,3,5,Ped lap,0.005,Pedicularis lapponica
2010,F5,3,1,Ped lap,0.005,Pedicularis lapponica
2010,F5,3,3,Ped lap,0.005,Pedicularis lapponica
2010,F5,3,7,Ped lap,0.009,Pedicularis lapponica
2010,F10,3,2,Ped lap,0.017,Pedicularis lapponica
2010,F10,3,4,Ped lap,0.009,Pedicularis lapponica
2010,F10,3,5,Ped lap,0.005,Pedicularis lapponica
2010,F10,3,6,Ped lap,0.01,Pedicularis lapponica
2011,CT,1,1,Ped lap,0.007092199,Pedicularis lapponica
2011,CT,1,2,Ped lap,0.006756757,Pedicularis lapponica
2011,CT,1,3,Ped lap,0.014492754,Pedicularis lapponica
2011,CT,1,4,Ped lap,0.016666667,Pedicularis lapponica
2011,CT,1,5,Ped lap,0.006756757,Pedicularis lapponica
2011,CT,1,6,Ped lap,0.008403361,Pedicularis lapponica
2011,CT,1,7,Ped lap,0.017241379,Pedicularis lapponica
2011,CT,1,8,Ped lap,0.008,Pedicularis lapponica
2011,F5,1,1,Ped lap,0.011111111,Pedicularis lapponica
2011,F5,1,2,Ped lap,0.007692308,Pedicularis lapponica
2011,F5,1,3,Ped lap,0.006666667,Pedicularis lapponica
2011,F5,1,5,Ped lap,0.00877193,Pedicularis lapponica
2011,F5,1,6,Ped lap,0.009090909,Pedicularis lapponica
2011,F5,1,7,Ped lap,0.007352941,Pedicularis lapponica
2011,F5,1,8,Ped lap,0.009708738,Pedicularis lapponica
2011,F10,1,2,Ped lap,0.008849558,Pedicularis lapponica
2011,F10,1,8,Ped lap,0.015037594,Pedicularis lapponica
2011,CT,2,1,Ped lap,0.015384615,Pedicularis lapponica
2011,CT,2,2,Ped lap,0.007407407,Pedicularis lapponica
2011,CT,2,5,Ped lap,0.015267176,Pedicularis lapponica
2011,CT,2,6,Ped lap,0.015625,Pedicularis lapponica
2011,F5,2,3,Ped lap,0.008264463,Pedicularis lapponica
2011,F5,2,6,Ped lap,0.00591716,Pedicularis lapponica
2011,F5,2,7,Ped lap,0.006493506,Pedicularis lapponica
2011,F10,2,5,Ped lap,0.006451613,Pedicularis lapponica
2011,CT,3,1,Ped lap,0.020408163,Pedicularis lapponica
2011,F10,3,2,Ped lap,0.007142857,Pedicularis lapponica
2013,CT,1,3,Ped lap,0.007,Pedicularis lapponica
2013,CT,1,7,Ped lap,0.0081,Pedicularis lapponica
2013,CT,1,8,Ped lap,0.0092,Pedicularis lapponica
2013,F2,1,1,Ped lap,0.0062,Pedicularis lapponica
2013,F2,1,2,Ped lap,0.006,Pedicularis lapponica
2013,CT,2,1,Ped lap,0.0064,Pedicularis lapponica
2013,CT,2,2,Ped lap,0.0066,Pedicularis lapponica
2013,CT,2,4,Ped lap,0.0058,Pedicularis lapponica
2013,CT,2,6,Ped lap,0.0196,Pedicularis lapponica
2013,CT,2,7,Ped lap,0.0099,Pedicularis lapponica
2013,F2,2,1,Ped lap,0.0064,Pedicularis lapponica
2013,F2,2,2,Ped lap,0.006,Pedicularis lapponica
2013,F2,2,3,Ped lap,0.0061,Pedicularis lapponica
2013,F2,2,4,Ped lap,0.0124,Pedicularis lapponica
2013,F2,2,5,Ped lap,0.0052,Pedicularis lapponica
2013,F2,2,6,Ped lap,0.0135,Pedicularis lapponica
2013,F2,2,7,Ped lap,0.0127,Pedicularis lapponica
2013,F2,2,8,Ped lap,0.0118,Pedicularis lapponica
2013,F5,2,3,Ped lap,0.0061,Pedicularis lapponica
2013,F5,2,5,Ped lap,0.0064,Pedicularis lapponica
2013,F5,2,8,Ped lap,0.0073,Pedicularis lapponica
2013,CT,3,2,Ped lap,0.0073,Pedicularis lapponica
2013,CT,3,3,Ped lap,0.0071,Pedicularis lapponica
2013,CT,3,7,Ped lap,0.0085,Pedicularis lapponica
2013,F2,3,1,Ped lap,0.006,Pedicularis lapponica
2013,F2,3,2,Ped lap,0.0051,Pedicularis lapponica
2013,F2,3,3,Ped lap,0.0107,Pedicularis lapponica
2013,F2,3,4,Ped lap,0.0127,Pedicularis lapponica
2013,F2,3,6,Ped lap,0.0068,Pedicularis lapponica
2013,F2,3,7,Ped lap,0.0061,Pedicularis lapponica
2013,F2,3,8,Ped lap,0.0063,Pedicularis lapponica
2013,F5,3,6,Ped lap,0.0129,Pedicularis lapponica
2013,F5,3,8,Ped lap,0.0089,Pedicularis lapponica
2014,CT,1,1,Ped lap,0.0102,Pedicularis lapponica
2014,CT,1,2,Ped lap,0.0093,Pedicularis lapponica
2014,CT,1,3,Ped lap,0.0097,Pedicularis lapponica
2014,CT,1,4,Ped lap,0.0105,Pedicularis lapponica
2014,F2,1,1,Ped lap,0.0052,Pedicularis lapponica
2014,F2,1,2,Ped lap,0.0051,Pedicularis lapponica
2014,F2,1,3,Ped lap,0.0052,Pedicularis lapponica
2014,F2,1,8,Ped lap,0.0053,Pedicularis lapponica
2014,F5,1,2,Ped lap,0.0044,Pedicularis lapponica
2014,F5,1,5,Ped lap,0.0061,Pedicularis lapponica
2014,CT,2,1,Ped lap,0.0101,Pedicularis lapponica
2014,CT,2,2,Ped lap,0.0106,Pedicularis lapponica
2014,F2,2,1,Ped lap,0.0062,Pedicularis lapponica
2014,F2,2,2,Ped lap,0.0047,Pedicularis lapponica
2014,F2,2,3,Ped lap,0.0054,Pedicularis lapponica
2014,F2,2,4,Ped lap,0.0198,Pedicularis lapponica
2014,F2,2,5,Ped lap,0.0202,Pedicularis lapponica
2014,F2,2,6,Ped lap,0.0095,Pedicularis lapponica
2014,F2,2,8,Ped lap,0.01,Pedicularis lapponica
2014,F5,2,6,Ped lap,0.0053,Pedicularis lapponica
2014,F5,2,7,Ped lap,0.0101,Pedicularis lapponica
2014,CT,3,3,Ped lap,0.0087,Pedicularis lapponica
2014,CT,3,4,Ped lap,0.0047,Pedicularis lapponica
2014,CT,3,5,Ped lap,0.005,Pedicularis lapponica
2014,CT,3,6,Ped lap,0.005,Pedicularis lapponica
2014,CT,3,7,Ped lap,0.0309,Pedicularis lapponica
2014,CT,3,8,Ped lap,0.0052,Pedicularis lapponica
2014,F2,3,1,Ped lap,0.0054,Pedicularis lapponica
2014,F2,3,2,Ped lap,0.0105,Pedicularis lapponica
2014,F2,3,3,Ped lap,0.0052,Pedicularis lapponica
2014,F2,3,4,Ped lap,0.0053,Pedicularis lapponica
2014,F2,3,5,Ped lap,0.0101,Pedicularis lapponica
2014,F2,3,7,Ped lap,0.0097,Pedicularis lapponica
2014,F5,3,6,Ped lap,0.0044,Pedicularis lapponica
2015,CT,1,2,Ped lap,0.0067,Pedicularis lapponica
2015,CT,1,5,Ped lap,0.0085,Pedicularis lapponica
2015,CT,2,1,Ped lap,0.0065,Pedicularis lapponica
2015,CT,2,3,Ped lap,0.0066,Pedicularis lapponica
2015,CT,2,5,Ped lap,0.0093,Pedicularis lapponica
2015,F2,2,1,Ped lap,0.0062,Pedicularis lapponica
2015,F2,2,2,Ped lap,0.006,Pedicularis lapponica
2015,F2,2,3,Ped lap,0.0061,Pedicularis lapponica
2015,F2,2,4,Ped lap,0.0086,Pedicularis lapponica
2015,F2,2,5,Ped lap,0.008,Pedicularis lapponica
2015,CT,3,2,Ped lap,0.0108,Pedicularis lapponica
2015,CT,3,3,Ped lap,0.0083,Pedicularis lapponica
2015,F2,3,1,Ped lap,0.0078,Pedicularis lapponica
2016,CT,1,5,Ped lap,0.0067,Pedicularis lapponica
2016,CT,1,8,Ped lap,0.0063,Pedicularis lapponica
2016,CT,2,2,Ped lap,0.0102,Pedicularis lapponica
2016,CT,2,8,Ped lap,0.0104,Pedicularis lapponica
2016,CT,3,3,Ped lap,0.027,Pedicularis lapponica
2016,CT,3,4,Ped lap,0.0137,Pedicularis lapponica
2016,CT,3,5,Ped lap,0.016,Pedicularis lapponica
2016,CT,3,6,Ped lap,0.0135,Pedicularis lapponica
2016,CT,3,8,Ped lap,0.0114,Pedicularis lapponica
2017,CT,1,3,Ped lap,0.012987013,Pedicularis lapponica
2017,CT,1,4,Ped lap,0.004098361,Pedicularis lapponica
2017,CT,1,7,Ped lap,0.005586592,Pedicularis lapponica
2017,CT,1,8,Ped lap,0.004273504,Pedicularis lapponica
2017,F5,1,2,Ped lap,0.005714286,Pedicularis lapponica
2017,F5,1,3,Ped lap,0.004366812,Pedicularis lapponica
2017,F5,1,4,Ped lap,0.004,Pedicularis lapponica
2017,CT,2,1,Ped lap,0.010309278,Pedicularis lapponica
2017,CT,2,2,Ped lap,0.006756757,Pedicularis lapponica
2017,CT,2,3,Ped lap,0.008547009,Pedicularis lapponica
2017,CT,2,4,Ped lap,0.016129032,Pedicularis lapponica
2017,CT,3,3,Ped lap,0.005128205,Pedicularis lapponica
2017,CT,3,6,Ped lap,0.00625,Pedicularis lapponica
2017,CT,3,7,Ped lap,0.018518519,Pedicularis lapponica
2017,F2,3,4,Ped lap,0.009433962,Pedicularis lapponica
2017,F2,3,6,Ped lap,0.006493506,Pedicularis lapponica
2018,CT,1,8,Ped lap,0.008547009,Pedicularis lapponica
2018,F2,1,4,Ped lap,0.035714286,Pedicularis lapponica
2018,F5,1,4,Ped lap,0.01010101,Pedicularis lapponica
2018,CT,2,1,Ped lap,0.007751938,Pedicularis lapponica
2018,CT,2,2,Ped lap,0.008333333,Pedicularis lapponica
2018,CT,2,3,Ped lap,0.019354839,Pedicularis lapponica
2018,CT,2,4,Ped lap,0.006329114,Pedicularis lapponica
2018,CT,2,5,Ped lap,0.004329004,Pedicularis lapponica
2018,CT,2,6,Ped lap,0.004545455,Pedicularis lapponica
2018,CT,2,7,Ped lap,0.003496503,Pedicularis lapponica
2018,CT,2,8,Ped lap,0.003508772,Pedicularis lapponica
2018,F2,2,3,Ped lap,0.005681818,Pedicularis lapponica
2018,F2,2,4,Ped lap,0.006993007,Pedicularis lapponica
2018,F2,2,5,Ped lap,0.007142857,Pedicularis lapponica
2018,F2,2,7,Ped lap,0.003690037,Pedicularis lapponica
2018,F2,2,8,Ped lap,0.011173184,Pedicularis lapponica
2018,CT,3,1,Ped lap,0.011428571,Pedicularis lapponica
2018,CT,3,2,Ped lap,0.005076142,Pedicularis lapponica
2018,CT,3,3,Ped lap,0.004694836,Pedicularis lapponica
2018,CT,3,5,Ped lap,0.005025126,Pedicularis lapponica
2018,CT,3,6,Ped lap,0.00591716,Pedicularis lapponica
2018,CT,3,7,Ped lap,0.005181347,Pedicularis lapponica
2018,CT,3,8,Ped lap,0.00617284,Pedicularis lapponica
2018,F2,3,1,Ped lap,0.006134969,Pedicularis lapponica
2018,F2,3,3,Ped lap,0.007936508,Pedicularis lapponica
2018,F2,3,4,Ped lap,0.004807692,Pedicularis lapponica
2018,F2,3,5,Ped lap,0.005025126,Pedicularis lapponica
2018,F2,3,7,Ped lap,0.004201681,Pedicularis lapponica
2018,CT,4,1,Ped lap,0.004761905,Pedicularis lapponica
2018,CT,4,2,Ped lap,0.005050505,Pedicularis lapponica
2018,CT,4,3,Ped lap,0.005524862,Pedicularis lapponica
2018,CT,4,4,Ped lap,0.010526316,Pedicularis lapponica
2018,CT,4,5,Ped lap,0.053475936,Pedicularis lapponica
2018,CT,4,6,Ped lap,0.094339623,Pedicularis lapponica
2018,CT,4,7,Ped lap,0.009259259,Pedicularis lapponica
2018,CT,4,8,Ped lap,0.018779343,Pedicularis lapponica
2019,CT,1,1,Ped lap,0.008130081,Pedicularis lapponica
2019,CT,1,3,Ped lap,0.025157233,Pedicularis lapponica
2019,CT,1,4,Ped lap,0.01010101,Pedicularis lapponica
2019,CT,1,6,Ped lap,0.006289308,Pedicularis lapponica
2019,CT,1,7,Ped lap,0.016260163,Pedicularis lapponica
2019,CT,1,8,Ped lap,0.015503876,Pedicularis lapponica
2019,F5,1,2,Ped lap,0.008,Pedicularis lapponica
2019,CT,2,1,Ped lap,0.01369863,Pedicularis lapponica
2019,CT,2,2,Ped lap,0.006756757,Pedicularis lapponica
2019,CT,2,3,Ped lap,0.010928962,Pedicularis lapponica
2019,CT,2,5,Ped lap,0.034782609,Pedicularis lapponica
2019,CT,2,6,Ped lap,0.010416667,Pedicularis lapponica
2019,F2,2,4,Ped lap,0.010582011,Pedicularis lapponica
2019,F2,2,5,Ped lap,0.006060606,Pedicularis lapponica
2019,F2,2,6,Ped lap,0.005319149,Pedicularis lapponica
2019,CT,3,6,Ped lap,0.004672897,Pedicularis lapponica
2019,CT,3,7,Ped lap,0.0078125,Pedicularis lapponica
2019,F2,3,1,Ped lap,0.013422819,Pedicularis lapponica
2019,F2,3,2,Ped lap,0.005208333,Pedicularis lapponica
2019,F2,3,3,Ped lap,0.005128205,Pedicularis lapponica
2020,CT,1,1,Ped lap,0.006097561,Pedicularis lapponica
2020,CT,1,4,Ped lap,0.004926108,Pedicularis lapponica
2020,CT,1,5,Ped lap,0.00621118,Pedicularis lapponica
2020,F2,1,5,Ped lap,0.007462687,Pedicularis lapponica
2020,CT,2,1,Ped lap,0.005649718,Pedicularis lapponica
2020,CT,2,2,Ped lap,0.006711409,Pedicularis lapponica
2020,CT,2,4,Ped lap,0.005235602,Pedicularis lapponica
2020,CT,2,5,Ped lap,0.012048193,Pedicularis lapponica
2020,F2,2,3,Ped lap,0.007407407,Pedicularis lapponica
2020,F2,2,4,Ped lap,0.020304569,Pedicularis lapponica
2020,F2,2,5,Ped lap,0.00617284,Pedicularis lapponica
2020,CT,3,4,Ped lap,0.005494505,Pedicularis lapponica
2020,F2,3,3,Ped lap,0.005847953,Pedicularis lapponica
2020,CT,4,5,Ped lap,0.007751938,Pedicularis lapponica
2010,CT,2,1,Ped sp.,0.005,Pedicularis species
2010,CT,2,5,Ped sp.,0.005,Pedicularis species
2010,F10,2,3,Ped sp.,0.005,Pedicularis species
2010,F10,2,5,Ped sp.,0.005,Pedicularis species
2012,CT,1,1,Ped sp.,0.0093,Pedicularis species
2012,CT,1,3,Ped sp.,0.0087,Pedicularis species
2012,CT,1,7,Ped sp.,0.0075,Pedicularis species
2012,CT,1,8,Ped sp.,0.0083,Pedicularis species
2012,F2,1,1,Ped sp.,0.0076,Pedicularis species
2012,F2,1,2,Ped sp.,0.0088,Pedicularis species
2012,F2,1,6,Ped sp.,0.0064,Pedicularis species
2012,F2,1,7,Ped sp.,0.0102,Pedicularis species
2012,F2,1,8,Ped sp.,0.0087,Pedicularis species
2012,F5,1,5,Ped sp.,0.0093,Pedicularis species
2012,F5,1,6,Ped sp.,0.0083,Pedicularis species
2012,F5,1,8,Ped sp.,0.0097,Pedicularis species
2012,CT,2,1,Ped sp.,0.0069,Pedicularis species
2012,CT,2,2,Ped sp.,0.0069,Pedicularis species
2012,CT,2,4,Ped sp.,0.0058,Pedicularis species
2012,CT,2,5,Ped sp.,0.0068,Pedicularis species
2012,CT,2,6,Ped sp.,0.0087,Pedicularis species
2012,F2,2,1,Ped sp.,0.0107,Pedicularis species
2012,F2,2,2,Ped sp.,0.006,Pedicularis species
2012,F2,2,4,Ped sp.,0.0109,Pedicularis species
2012,F2,2,5,Ped sp.,0.013,Pedicularis species
2012,F2,2,6,Ped sp.,0.006,Pedicularis species
2012,F2,2,7,Ped sp.,0.0058,Pedicularis species
2012,F2,2,8,Ped sp.,0.0061,Pedicularis species
2012,F5,2,7,Ped sp.,0.0083,Pedicularis species
2012,CT,3,5,Ped sp.,0.018,Pedicularis species
2012,CT,3,7,Ped sp.,0.0167,Pedicularis species
2012,CT,3,8,Ped sp.,0.0104,Pedicularis species
2012,F2,3,1,Ped sp.,0.0084,Pedicularis species
2012,F2,3,2,Ped sp.,0.0144,Pedicularis species
2012,F2,3,3,Ped sp.,0.008,Pedicularis species
2012,F2,3,4,Ped sp.,0.0072,Pedicularis species
2012,F2,3,5,Ped sp.,0.0088,Pedicularis species
2012,F2,3,7,Ped sp.,0.0065,Pedicularis species
2012,F5,3,2,Ped sp.,0.0084,Pedicularis species
2012,F5,3,3,Ped sp.,0.0093,Pedicularis species
2012,F5,3,7,Ped sp.,0.0094,Pedicularis species
2012,F5,3,8,Ped sp.,0.009,Pedicularis species
2012,F10,3,2,Ped sp.,0.0078,Pedicularis species
2019,F2,1,5,Ped sp.,0.009708738,Pedicularis species
2012,CT,3,1,Pet fri,0.043,Petasites frigidus
2012,CT,3,2,Pet fri,0.0253,Petasites frigidus
2012,CT,3,4,Pet fri,0.0103,Petasites frigidus
2012,CT,3,5,Pet fri,0.036,Petasites frigidus
2012,F5,3,4,Pet fri,0.129,Petasites frigidus
2012,F5,3,5,Pet fri,0.0625,Petasites frigidus
2012,F5,3,6,Pet fri,0.1695,Petasites frigidus
2012,F5,3,7,Pet fri,0.0189,Petasites frigidus
2012,F5,3,8,Pet fri,0.1261,Petasites frigidus
2012,F10,3,1,Pet fri,0.0102,Petasites frigidus
2012,F10,3,2,Pet fri,0.0625,Petasites frigidus
2012,F10,3,3,Pet fri,0.128,Petasites frigidus
2012,F10,3,5,Pet fri,0.0417,Petasites frigidus
2012,F10,3,6,Pet fri,0.0755,Petasites frigidus
2012,F10,3,7,Pet fri,0.0177,Petasites frigidus
2012,F10,3,8,Pet fri,0.0204,Petasites frigidus
2013,CT,3,2,Pet fri,0.0146,Petasites frigidus
2013,CT,3,3,Pet fri,0.0571,Petasites frigidus
2013,CT,3,4,Pet fri,0.0784,Petasites frigidus
2013,CT,3,5,Pet fri,0.0108,Petasites frigidus
2013,CT,3,7,Pet fri,0.0171,Petasites frigidus
2013,CT,3,8,Pet fri,0.037,Petasites frigidus
2013,F5,3,1,Pet fri,0.0114,Petasites frigidus
2013,F5,3,4,Pet fri,0.0984,Petasites frigidus
2013,F5,3,6,Pet fri,0.1032,Petasites frigidus
2013,F5,3,7,Pet fri,0.0689,Petasites frigidus
2014,CT,3,5,Pet fri,0.01,Petasites frigidus
2014,CT,3,6,Pet fri,0.0302,Petasites frigidus
2014,CT,3,7,Pet fri,0.0206,Petasites frigidus
2014,CT,3,8,Pet fri,0.0209,Petasites frigidus
2014,F5,3,1,Pet fri,0.0194,Petasites frigidus
2014,F5,3,3,Pet fri,0.027,Petasites frigidus
2014,F5,3,4,Pet fri,0.1287,Petasites frigidus
2014,F5,3,5,Pet fri,0.1152,Petasites frigidus
2014,F5,3,6,Pet fri,0.0526,Petasites frigidus
2014,F5,3,7,Pet fri,0.055,Petasites frigidus
2014,F5,3,8,Pet fri,0.1222,Petasites frigidus
2014,F10,3,1,Pet fri,0.011,Petasites frigidus
2014,F10,3,2,Pet fri,0.1818,Petasites frigidus
2014,F10,3,3,Pet fri,0.1368,Petasites frigidus
2014,F10,3,5,Pet fri,0.0615,Petasites frigidus
2014,F10,3,6,Pet fri,0.0192,Petasites frigidus
2014,F10,3,7,Pet fri,0.041,Petasites frigidus
2014,F10,3,8,Pet fri,0.0874,Petasites frigidus
2015,CT,3,1,Pet fri,0.0156,Petasites frigidus
2015,CT,3,3,Pet fri,0.0165,Petasites frigidus
2015,CT,3,5,Pet fri,0.0211,Petasites frigidus
2015,F5,3,1,Pet fri,0.1379,Petasites frigidus
2015,F5,3,2,Pet fri,0.2615,Petasites frigidus
2015,F5,3,4,Pet fri,0.094,Petasites frigidus
2015,F5,3,5,Pet fri,0.0544,Petasites frigidus
2015,F10,3,1,Pet fri,0.0736,Petasites frigidus
2015,F10,3,3,Pet fri,0.1481,Petasites frigidus
2015,F10,3,4,Pet fri,0.0702,Petasites frigidus
2016,F5,3,1,Pet fri,0.1071,Petasites frigidus
2016,F5,3,2,Pet fri,0.0833,Petasites frigidus
2016,F5,3,3,Pet fri,0.0598,Petasites frigidus
2016,F5,3,4,Pet fri,0.0851,Petasites frigidus
2016,F5,3,5,Pet fri,0.0822,Petasites frigidus
2016,F5,3,6,Pet fri,0.1538,Petasites frigidus
2016,F5,3,7,Pet fri,0.0291,Petasites frigidus
2016,F5,3,8,Pet fri,0.0303,Petasites frigidus
2017,CT,3,2,Pet fri,0.059701493,Petasites frigidus
2017,CT,3,3,Pet fri,0.051282051,Petasites frigidus
2017,CT,3,4,Pet fri,0.027777778,Petasites frigidus
2017,CT,3,5,Pet fri,0.005181347,Petasites frigidus
2017,CT,3,6,Pet fri,0.0125,Petasites frigidus
2017,CT,3,7,Pet fri,0.027777778,Petasites frigidus
2017,CT,3,8,Pet fri,0.02919708,Petasites frigidus
2017,F5,3,1,Pet fri,0.060150376,Petasites frigidus
2017,F5,3,2,Pet fri,0.066666667,Petasites frigidus
2017,F5,3,3,Pet fri,0.120481928,Petasites frigidus
2017,F5,3,4,Pet fri,0.114285714,Petasites frigidus
2017,F5,3,5,Pet fri,0.106382979,Petasites frigidus
2017,F10,3,4,Pet fri,0.104166667,Petasites frigidus
2017,F10,3,5,Pet fri,0.098214286,Petasites frigidus
2017,F10,3,6,Pet fri,0.06185567,Petasites frigidus
2017,F10,3,7,Pet fri,0.046511628,Petasites frigidus
2017,F10,3,8,Pet fri,0.086021505,Petasites frigidus
2018,CT,3,1,Pet fri,0.091428571,Petasites frigidus
2018,CT,3,3,Pet fri,0.0657277,Petasites frigidus
2018,CT,3,4,Pet fri,0.045714286,Petasites frigidus
2018,CT,3,5,Pet fri,0.040201005,Petasites frigidus
2018,CT,3,6,Pet fri,0.059171598,Petasites frigidus
2018,CT,3,7,Pet fri,0.041450777,Petasites frigidus
2018,CT,3,8,Pet fri,0.049382716,Petasites frigidus
2018,F5,3,1,Pet fri,0.043715847,Petasites frigidus
2018,F5,3,2,Pet fri,0.188405797,Petasites frigidus
2018,F5,3,3,Pet fri,0.166666667,Petasites frigidus
2018,F5,3,4,Pet fri,0.108527132,Petasites frigidus
2018,F5,3,5,Pet fri,0.171875,Petasites frigidus
2018,F5,3,7,Pet fri,0.007692308,Petasites frigidus
2018,F5,3,8,Pet fri,0.057971014,Petasites frigidus
2018,F10,3,7,Pet fri,0.12987013,Petasites frigidus
2018,F10,3,8,Pet fri,0.174863388,Petasites frigidus
2018,CT,4,1,Pet fri,0.047619048,Petasites frigidus
2018,CT,4,3,Pet fri,0.022099448,Petasites frigidus
2018,CT,4,4,Pet fri,0.005263158,Petasites frigidus
2018,CT,4,7,Pet fri,0.074074074,Petasites frigidus
2018,CT,4,8,Pet fri,0.122065728,Petasites frigidus
2019,CT,3,4,Pet fri,0.012195122,Petasites frigidus
2019,CT,3,5,Pet fri,0.036585366,Petasites frigidus
2019,CT,3,6,Pet fri,0.009345794,Petasites frigidus
2019,CT,3,7,Pet fri,0.03125,Petasites frigidus
2019,CT,3,8,Pet fri,0.023529412,Petasites frigidus
2019,F5,3,1,Pet fri,0.012987013,Petasites frigidus
2019,F5,3,2,Pet fri,0.257575758,Petasites frigidus
2019,F5,3,3,Pet fri,0.078431373,Petasites frigidus
2019,F5,3,4,Pet fri,0.246305419,Petasites frigidus
2019,F5,3,5,Pet fri,0.114285714,Petasites frigidus
2019,F5,3,8,Pet fri,0.041958042,Petasites frigidus
2019,F10,3,4,Pet fri,0.063829787,Petasites frigidus
2019,F10,3,5,Pet fri,0.156028369,Petasites frigidus
2019,F10,3,6,Pet fri,0.048192771,Petasites frigidus
2019,F10,3,7,Pet fri,0.172839506,Petasites frigidus
2019,F10,3,8,Pet fri,0.233333333,Petasites frigidus
2020,CT,3,1,Pet fri,0.012345679,Petasites frigidus
2020,CT,3,2,Pet fri,0.048192771,Petasites frigidus
2020,CT,3,3,Pet fri,0.042253521,Petasites frigidus
2020,CT,3,4,Pet fri,0.043956044,Petasites frigidus
2020,CT,3,5,Pet fri,0.026666667,Petasites frigidus
2020,F5,3,1,Pet fri,0.032520325,Petasites frigidus
2020,F5,3,2,Pet fri,0.225,Petasites frigidus
2020,F5,3,3,Pet fri,0.088888889,Petasites frigidus
2020,F5,3,4,Pet fri,0.295302013,Petasites frigidus
2020,F5,3,5,Pet fri,0.233576642,Petasites frigidus
2020,F10,3,1,Pet fri,0.079365079,Petasites frigidus
2020,F10,3,2,Pet fri,0.05,Petasites frigidus
2020,F10,3,3,Pet fri,0.115107914,Petasites frigidus
2020,F10,3,4,Pet fri,0.056338028,Petasites frigidus
2020,F10,3,5,Pet fri,0.011494253,Petasites frigidus
2020,CT,4,1,Pet fri,0.044776119,Petasites frigidus
2020,CT,4,2,Pet fri,0.021390374,Petasites frigidus
2020,CT,4,3,Pet fri,0.025477707,Petasites frigidus
2020,CT,4,4,Pet fri,0.04587156,Petasites frigidus
2020,CT,4,5,Pet fri,0.069767442,Petasites frigidus
2008,CT,3,1,Pet sp.,0.01042,Petasites species
2008,CT,3,2,Pet sp.,0.01005,Petasites species
